index,class_id,class_name,artist,music_name,music_img,youtube_link
556,n03347037,fire_screen,,,,
557,n03355925,flagpole,,,,
558,n03372029,flute,,,,
559,n03376595,folding_chair,,,,
560,n03379051,football_helmet,,,,
561,n03384352,forklift,,,,
562,n03388043,fountain,,,,
563,n03388183,fountain_pen,,,,
564,n03388549,four-poster,,,,
565,n03393912,freight_car,,,,
566,n03394916,French_horn,,,,
567,n03400231,frying_pan,,,,
568,n03404251,fur_coat,,,,
569,n03417042,garbage_truck,,,,
570,n03424325,gasmask,,,,
571,n03425413,gas_pump,,,,
572,n03443371,goblet,,,,
573,n03444034,go-kart,,,,
574,n03445777,golf_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
575,n03445924,golfcart,,,,
576,n03447447,gondola,,,,
577,n03447721,gong,,,,
578,n03450230,gown,,,,
579,n03452741,grand_piano,,,,
580,n03457902,greenhouse,,,,
581,n03459775,grille,,,,
582,n03461385,grocery_store,,,,
583,n03467068,guillotine,,,,
584,n03476684,hair_slide,,,,
585,n03476991,hair_spray,,,,
586,n03478589,half_track,,,,
587,n03481172,hammer,,,,
588,n03482405,hamper,,,,
589,n03483316,hand_blower,,,,
590,n03485407,hand-held_computer,,,,
591,n03485794,handkerchief,,,,
592,n03492542,hard_disc,,,,
593,n03494278,harmonica,,,,
594,n03495258,harp,,,,
595,n03496892,harvester,,,,
596,n03498962,hatchet,,,,
597,n03527444,holster,,,,
598,n03529860,home_theater,,,,
599,n03530642,honeycomb,,,,
600,n03532672,hook,,,,
601,n03534580,hoopskirt,,,,
602,n03535780,horizontal_bar,,,,
603,n03538406,horse_cart,,,,
604,n03544143,hourglass,,,,
605,n03584254,iPod,,,,
606,n03584829,iron,,,,
607,n03590841,jack-o'-lantern,RASA,Под фонарём,https://i.ytimg.com/vi/52LQl1rXNZ8/maxresdefault.jpg,https://www.youtube.com/watch?v=OmRlWnZdG2c
608,n03594734,jean,,,,
609,n03594945,jeep,,,,
610,n03595614,jersey,,,,
611,n03598930,jigsaw_puzzle,,,,
612,n03599486,jinrikisha,,,,
613,n03602883,joystick,,,,
614,n03617480,kimono,,,,
615,n03623198,knee_pad,,,,
616,n03627232,knot,,,,
617,n03630383,lab_coat,,,,
618,n03633091,ladle,,,,
619,n03637318,lampshade,RASA,Под фонарём,https://i.ytimg.com/vi/52LQl1rXNZ8/maxresdefault.jpg,https://www.youtube.com/watch?v=OmRlWnZdG2c
620,n03642806,laptop,,,,
621,n03649909,lawn_mower,,,,
622,n03657121,lens_cap,,,,
623,n03658185,letter_opener,,,,
624,n03661043,library,,,,
625,n03662601,lifeboat,,,,
626,n03666591,lighter,,,,
627,n03670208,limousine,,,,
628,n03673027,liner,,,,
629,n03676483,lipstick,,,,
630,n03680355,Loafer,,,,
631,n03690938,lotion,,,,
632,n03691459,loudspeaker,,,,
633,n03692522,loupe,,,,
634,n03697007,lumbermill,,,,
635,n03706229,magnetic_compass,,,,
636,n03709823,mailbag,,,,
637,n03710193,mailbox,,,,
638,n03710637,maillot,,,,
639,n03710721,maillot,,,,
640,n03717622,manhole_cover,,,,
641,n03720891,maraca,,,,
642,n03721384,marimba,,,,
643,n03724870,mask,,,,
644,n03729826,matchstick,,,,
645,n03733131,maypole,,,,
646,n03733281,maze,,,,
647,n03733805,measuring_cup,,,,
648,n03742115,medicine_chest,,,,
649,n03743016,megalith,,,,
650,n03759954,microphone,,,,
651,n03761084,microwave,,,,
652,n03763968,military_uniform,,,,
653,n03764736,milk_can,,,,
654,n03769881,minibus,,,,
655,n03770439,miniskirt,,,,
656,n03770679,minivan,,,,
657,n03773504,missile,,,,
658,n03775071,mitten,,,,
659,n03775546,mixing_bowl,,,,
660,n03776460,mobile_home,,,,
661,n03777568,Model_T,,,,
662,n03777754,modem,,,,
663,n03781244,monastery,,,,
664,n03782006,monitor,,,,
665,n03785016,moped,,,,
666,n03786901,mortar,,,,
667,n03787032,mortarboard,,,,
668,n03788195,mosque,,,,
669,n03788365,mosquito_net,,,,
670,n03791053,motor_scooter,Queen,Bicycle Race,https://i.pinimg.com/originals/23/ed/69/23ed69ce626a03992e65ba20cd2618e2.jpg,https://www.youtube.com/watch?v=xt0V0_1MS0Q
671,n03792782,mountain_bike,Queen,Bicycle Race,https://i.pinimg.com/originals/23/ed/69/23ed69ce626a03992e65ba20cd2618e2.jpg,https://www.youtube.com/watch?v=xt0V0_1MS0Q
672,n03792972,mountain_tent,,,,
673,n03793489,mouse,,,,
674,n03794056,mousetrap,,,,
675,n03796401,moving_van,,,,
676,n03803284,muzzle,,,,
677,n03804744,nail,,,,
678,n03814639,neck_brace,,,,
679,n03814906,necklace,,,,
680,n03825788,nipple,,,,
681,n03832673,notebook,,,,
682,n03837869,obelisk,,,,
683,n03838899,oboe,,,,
684,n03840681,ocarina,,,,
685,n03841143,odometer,,,,
686,n03843555,oil_filter,,,,
687,n03854065,organ,,,,
688,n03857828,oscilloscope,,,,
689,n03866082,overskirt,,,,
690,n03868242,oxcart,,,,
691,n03868863,oxygen_mask,,,,
692,n03871628,packet,,,,
693,n03873416,paddle,,,,
694,n03874293,paddlewheel,,,,
695,n03874599,padlock,,,,
696,n03876231,paintbrush,,,,
697,n03877472,pajama,,,,
698,n03877845,palace,,,,
699,n03884397,panpipe,,,,
700,n03887697,paper_towel,,,,
701,n03888257,parachute,,,,
702,n03888605,parallel_bars,,,,
703,n03891251,park_bench,,,,
704,n03891332,parking_meter,,,,
705,n03895866,passenger_car,,,,
706,n03899768,patio,,,,
707,n03902125,pay-phone,,,,
708,n03903868,pedestal,,,,
709,n03908618,pencil_box,,,,
710,n03908714,pencil_sharpener,,,,
711,n03916031,perfume,,,,
712,n03920288,Petri_dish,,,,
713,n03924679,photocopier,,,,
714,n03929660,pick,,,,
715,n03929855,pickelhaube,,,,
716,n03930313,picket_fence,,,,
717,n03930630,pickup,,,,
718,n03933933,pier,,,,
719,n03935335,piggy_bank,,,,
720,n03937543,pill_bottle,ЛСП ,Монетка,https://dopefilms.ru/assets/images/Cover-monetka.jpg,https://www.youtube.com/watch?v=h2iSMkq9DVY
721,n03938244,pillow,,,,
722,n03942813,ping-pong_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
723,n03944341,pinwheel,,,,
724,n03947888,pirate,,,,
725,n03950228,pitcher,,,,
726,n03954731,plane,,,,
727,n03956157,planetarium,,,,
728,n03958227,plastic_bag,,,,
729,n03961711,plate_rack,,,,
730,n03967562,plow,,,,
731,n03970156,plunger,,,,
732,n03976467,Polaroid_camera,,,,
733,n03976657,pole,,,,
734,n03977966,police_van,,,,
735,n03980874,poncho,,,,
736,n03982430,pool_table,,,,
737,n03983396,pop_bottle,Игорь Николаев,Выпьем за любовь,https://i.ytimg.com/vi/yXpl989RH3U/hqdefault.jpg,https://www.youtube.com/watch?v=ozYjakb_py4
738,n03991062,pot,,,,
739,n03992509,potter's_wheel,,,,
740,n03995372,power_drill,,,,
741,n03998194,prayer_rug,,,,
742,n04004767,printer,,,,
743,n04005630,prison,ЛСП,Парень с блока,https://images.genius.com/5d607c78fbb8a29957921d63b38c0f03.1000x1000x1.jpg,https://www.youtube.com/watch?v=cX2UzAPjgjI
744,n04008634,projectile,,,,
745,n04009552,projector,,,,
746,n04019541,puck,,,,
747,n04023962,punching_bag,,,,
748,n04026417,purse,,,,
749,n04033901,quill,,,,
750,n04033995,quilt,,,,
751,n04037443,racer,,,,
752,n04039381,racket,,,,
753,n04040759,radiator,,,,
754,n04041544,radio,Radio,Rammstein,https://egocreo.ru/uploads/posts/2019-04/1556301473_1_6.jpg,https://www.youtube.com/watch?v=z0NfI2NeDHI
755,n04044716,radio_telescope,,,,
756,n04049303,rain_barrel,,,,
757,n04065272,recreational_vehicle,,,,
758,n04067472,reel,,,,
759,n04069434,reflex_camera,,,,
760,n04070727,refrigerator,,,,
761,n04074963,remote_control,,,,
762,n04081281,restaurant,,,,
763,n04086273,revolver,Black Veil Brides ,Perfect Weapon,https://i.ytimg.com/vi/bQih1dt3A0Q/maxresdefault.jpg,https://www.youtube.com/watch?v=C-S6EDNUmdc
764,n04090263,rifle,АК 47,Три топора,https://coubsecure-s.akamaihd.net/get/b196/p/coub/simple/cw_image/86562d896bc/570911ca0efdb3fc7b9a5/timeline_1526140724_00032.jpg,https://www.youtube.com/watch?v=aS2mS0ldwBI
765,n04099969,rocking_chair,,,,
766,n04111531,rotisserie,,,,
767,n04116512,rubber_eraser,,,,
768,n04118538,rugby_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
769,n04118776,rule,Nico Santos,Safe,https://avatars.yandex.net/get-music-content/142001/1498f928.a.5643457-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=wZQnGPUdpn0
770,n04120489,running_shoe,,,,
771,n04125021,safe,Nico Santos,Safe,https://avatars.yandex.net/get-music-content/142001/1498f928.a.5643457-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=wZQnGPUdpn0
772,n04127249,safety_pin,Nico Santos,Safe,https://avatars.yandex.net/get-music-content/142001/1498f928.a.5643457-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=wZQnGPUdpn0
773,n04131690,saltshaker,,,,
774,n04133789,sandal,,,,
775,n04136333,sarong,,,,
776,n04141076,sax,,,,
777,n04141327,scabbard,,,,
778,n04141975,scale,,,,
779,n04146614,school_bus,,,,
780,n04147183,schooner,,,,
781,n04149813,scoreboard,,,,
782,n04152593,screen,,,,
783,n04153751,screw,,,,
784,n04154565,screwdriver,,,,
785,n04162706,seat_belt,Nico Santos,Safe,https://avatars.yandex.net/get-music-content/142001/1498f928.a.5643457-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=wZQnGPUdpn0
786,n04179913,sewing_machine,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
787,n04192698,shield,,,,
788,n04200800,shoe_shop,,,,
789,n04201297,shoji,,,,
790,n04204238,shopping_basket,,,,
791,n04204347,shopping_cart,,,,
792,n04208210,shovel,,,,
793,n04209133,shower_cap,,,,
794,n04209239,shower_curtain,,,,
795,n04228054,ski,,,,
796,n04229816,ski_mask,,,,
797,n04235860,sleeping_bag,,,,
798,n04238763,slide_rule,Nico Santos,Safe,https://avatars.yandex.net/get-music-content/142001/1498f928.a.5643457-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=wZQnGPUdpn0
799,n04239074,sliding_door,,,,
800,n04243546,slot,,,,
801,n04251144,snorkel,,,,
802,n04252077,snowmobile,,,,
803,n04252225,snowplow,,,,
804,n04254120,soap_dispenser,,,,
805,n04254680,soccer_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
806,n04254777,sock,,,,
807,n04258138,solar_dish,,,,
808,n04259630,sombrero,,,,
809,n04263257,soup_bowl,,,,
810,n04264628,space_bar,,,,
811,n04265275,space_heater,,,,
812,n04266014,space_shuttle,,,,
813,n04270147,spatula,,,,
814,n04273569,speedboat,,,,
815,n04275548,spider_web,System Of A Down,Spiders,https://horrorzone.ru/uploads/1-wallpapers/wallpapers-persons/s/system-of-a-down/system-of-a-down07.jpg,https://www.youtube.com/watch?v=SqZNMvIEHhs
816,n04277352,spindle,,,,
817,n04285008,sports_car,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
818,n04286575,spotlight,,,,
819,n04296562,stage,,,,
820,n04310018,steam_locomotive,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
821,n04311004,steel_arch_bridge,,,,
822,n04311174,steel_drum,,,,
823,n04317175,stethoscope,,,,
824,n04325704,stole,,,,
825,n04326547,stone_wall,,,,
826,n04328186,stopwatch,,,,
827,n04330267,stove,,,,
828,n04332243,strainer,,,,
829,n04335435,streetcar,,,,
830,n04336792,stretcher,,,,
831,n04344873,studio_couch,,,,
832,n04346328,stupa,,,,
833,n04347754,submarine,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
834,n04350905,suit,,,,
835,n04355338,sundial,,,,
836,n04355933,sunglass,,,,
837,n04356056,sunglasses,,,,
838,n04357314,sunscreen,,,,
839,n04366367,suspension_bridge,,,,
840,n04367480,swab,,,,
841,n04370456,sweatshirt,,,,
842,n04371430,swimming_trunks,,,,
843,n04371774,swing,,,,
844,n04372370,switch,,,,
845,n04376876,syringe,,,,
846,n04380533,table_lamp,RASA,Под фонарём,https://i.ytimg.com/vi/52LQl1rXNZ8/maxresdefault.jpg,https://www.youtube.com/watch?v=OmRlWnZdG2c
847,n04389033,tank,,,,
848,n04392985,tape_player,,,,
849,n04398044,teapot,,,,
850,n04399382,teddy,,,,
851,n04404412,television,,,,
852,n04409515,tennis_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
853,n04417672,thatch,,,,
854,n04418357,theater_curtain,Queen,Bohemian Rhapsody,https://pbs.twimg.com/media/CzT-0qCXcAA1IzP.jpg:large,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
855,n04423845,thimble,,,,
856,n04428191,thresher,Evile,Thrasher,http://static.headbanger.ru/i/2009/6/30907.jpg,https://www.youtube.com/watch?v=924bRfmiJ20
857,n04429376,throne,,,,
858,n04435653,tile_roof,,,,
859,n04442312,toaster,,,,
860,n04443257,tobacco_shop,,,,
861,n04447861,toilet_seat,Саша Спилберг,ДИСС НА МОЮ ЖИЗНЬ,https://scandar.ru/uploads/posts/2017-12/1513848783_23348170_230872220781422_5993190248077590528_n.jpg,https://www.youtube.com/watch?v=UNG-8MD461c
862,n04456115,torch,Pouya X Fat Nick,Torch,https://avatars.yandex.net/get-music-content/108289/fd55a681.a.4064206-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=MNVORedkXKg
863,n04458633,totem_pole,,,,
864,n04461696,tow_truck,,,,
865,n04462240,toyshop,,,,
866,n04465501,tractor,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
867,n04467665,trailer_truck,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
868,n04476259,tray,,,,
869,n04479046,trench_coat,,,,
870,n04482393,tricycle,Queen,Bicycle Race,https://i.pinimg.com/originals/23/ed/69/23ed69ce626a03992e65ba20cd2618e2.jpg,https://www.youtube.com/watch?v=xt0V0_1MS0Q
871,n04483307,trimaran,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
872,n04485082,tripod,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
873,n04486054,triumphal_arch,,,,
874,n04487081,trolleybus,,,,
875,n04487394,trombone,,,,
876,n04493381,tub,,,,
877,n04501370,turnstile,,,,
878,n04505470,typewriter_keyboard,,,,
879,n04507155,umbrella,Rihanna,Umbrella,https://c-ash.smule.com/sf/s24/arr/29/67/8c5cf242-7ef2-4e30-9e31-ffcb81e99765_1024.jpg,https://www.youtube.com/watch?v=CvBfHwUxHIk
880,n04509417,unicycle,Queen,Bicycle Race,https://i.pinimg.com/originals/23/ed/69/23ed69ce626a03992e65ba20cd2618e2.jpg,https://www.youtube.com/watch?v=xt0V0_1MS0Q
881,n04515003,upright,,,,
882,n04517823,vacuum,,,,
883,n04522168,vase,,,,
884,n04523525,vault,,,,
885,n04525038,velvet,,,,
886,n04525305,vending_machine,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
887,n04532106,vestment,,,,
888,n04532670,viaduct,,,,
889,n04536866,violin,,,,
890,n04540053,volleyball,,,,
891,n04542943,waffle_iron,,,,
892,n04548280,wall_clock,Three Days Grace,Time of Dying,https://i1.sndcdn.com/artworks-000043040668-4kc1dx-t500x500.jpg,https://www.youtube.com/watch?v=xfDLE2DDFek
893,n04548362,wallet,MORGENSHTERN ,Уфф... Деньги...,https://avatars.mds.yandex.net/get-pdb/1542587/3efcd1e6-d216-44b5-af6f-bf269c95dcbd/s1200?webp=false,https://www.youtube.com/watch?v=WuVPYQNDvOw
894,n04550184,wardrobe,,,,
895,n04552348,warplane,,,,
896,n04553703,washbasin,,,,
897,n04554684,washer,,,,
898,n04557648,water_bottle,Ugly God,Water,https://i1.sndcdn.com/artworks-000150108482-r3b9q3-t500x500.jpg,https://www.youtube.com/watch?v=nzpZov-VFLk
899,n04560804,water_jug,Ugly God,Water,https://i1.sndcdn.com/artworks-000150108482-r3b9q3-t500x500.jpg,https://www.youtube.com/watch?v=nzpZov-VFLk
900,n04562935,water_tower,Ugly God,Water,https://i1.sndcdn.com/artworks-000150108482-r3b9q3-t500x500.jpg,https://www.youtube.com/watch?v=nzpZov-VFLk
901,n04579145,whiskey_jug,Би-2 feat. John Grant,Виски,https://lastfm-img2.akamaized.net/i/u/ar0/50eda880b2cfb8db105a1130a2f52267.jpg,https://www.youtube.com/watch?v=J15eegjEVZk
902,n04579432,whistle,,,,
903,n04584207,wig,Jason Derulo,Wiggle,http://www.luxemusic.su/2/wp-content/uploads/2014/06/Jason-Derulo-feat-Snoop-Dogg-Wiggle-Ingo-Micaele-Remix.jpg,https://www.youtube.com/watch?v=hiP14ED28CA
904,n04589890,window_screen,,,,
905,n04590129,window_shade,,,,
906,n04591157,Windsor_tie,,,,
907,n04591713,wine_bottle,Элджей & Feduk,Розовое вино,https://i.ytimg.com/vi/S9oXj3a4gZ4/maxresdefault.jpg,https://www.youtube.com/watch?v=wOBnq0Ewz5k
908,n04592741,wing,,,,
909,n04596742,wok,,,,
910,n04597913,wooden_spoon,,,,
911,n04599235,wool,,,,
912,n04604644,worm_fence,,,,
913,n04606251,wreck,,,,
914,n04612504,yawl,,,,
915,n04613696,yurt,,,,
916,n06359193,web_site,,,,
917,n06596364,comic_book,,,,
918,n06785654,crossword_puzzle,,,,
919,n06794110,street_sign,FLOW,Sign,https://c-ash.smule.com/sf/s23/arr/4d/a0/77d31a16-68a7-4499-b63d-5e0b0c650a6d_1024.jpg,https://www.youtube.com/watch?v=qpi9YXaChHI
920,n06874185,traffic_light,,,,
921,n07248320,book_jacket,,,,
922,n07565083,menu,,,,
923,n07579787,plate,,,,
924,n07583066,guacamole,,,,
925,n07584110,consomme,,,,
926,n07590611,hot_pot,,,,
927,n07613480,trifle,,,,
928,n07614500,ice_cream,Грибы,Тает Лёд,https://cdn.promodj.com/afs/65a78d205c7493d2d28c79b0116a873112:resize:2000x2000:same:0fd86a,https://www.youtube.com/watch?v=i9AHJkHqkpw
929,n07615774,ice_lolly,Lil Wayne,Lollipop,https://c8234d680a5ae618106c-6b3bd0826ac1075e2d1b52b94a2e0f63.ssl.cf1.rackcdn.com/19698_37deb69c.jpg,https://www.youtube.com/watch?v=2IH8tNQAzSs
930,n07684084,French_loaf,,,,
931,n07693725,bagel,,,,
932,n07695742,pretzel,,,,
933,n07697313,cheeseburger,Face,Бургер,https://avatars.mds.yandex.net/get-pdb/1620281/e7628f6b-8891-4888-b4e8-2adc8b209adf/s1200?webp=false,https://www.youtube.com/watch?v=yfF0RBxY1PY
934,n07697537,hotdog,,,,
935,n07711569,mashed_potato,Enjoykin,Котлетки с Пюрешкой,https://avatars.mds.yandex.net/get-pdb/1543238/61df7bd8-867a-4287-b0cc-d428f5d12b27/s1200,https://www.youtube.com/watch?v=A1Qb4zfurA8
936,n07714571,head_cabbage,,,,
937,n07714990,broccoli,,,,
938,n07715103,cauliflower,,,,
939,n07716358,zucchini,,,,
940,n07716906,spaghetti_squash,Eminem,Lose Yourself,https://lastfm-img2.akamaized.net/i/u/ar0/bcb87c4629b14ca39f9ea1dc5658b37a.jpg,https://www.youtube.com/watch?v=_Yhyp-_hX2s
941,n07717410,acorn_squash,,,,
942,n07717556,butternut_squash,,,,
943,n07718472,cucumber,,,,
944,n07718747,artichoke,,,,
945,n07720875,bell_pepper,Red Hot Chili Peppers,Dark Necessities,https://yt3.ggpht.com/a/AGF-l78Qsqs3ChISGC2ImUR2ZFrD6Di7mP4SLy4YjA=s900-c-k-c0xffffffff-no-rj-mo,https://www.youtube.com/watch?v=Q0oIoR9mLwc
946,n07730033,cardoon,,,,
947,n07734744,mushroom,Infected Mushroom,Spitfire,https://lastfm-img2.akamaized.net/i/u/ar0/271fc697d0b8dd5981521571334d2ff8.jpg,https://www.youtube.com/watch?v=bnsUkE8i0tU
948,n07742313,Granny_Smith,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
949,n07745940,strawberry,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
950,n07747607,orange,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
951,n07749582,lemon,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
952,n07753113,fig,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
953,n07753275,pineapple,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
954,n07753592,banana,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
955,n07754684,jackfruit,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
956,n07760859,custard_apple,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
957,n07768694,pomegranate,ABRA,Fruit,https://lastfm-img2.akamaized.net/i/u/770x0/052207bb0a3731a7faf5bae6c6ec07b3.jpg,https://www.youtube.com/watch?v=CI1g4dnDtao
958,n07802026,hay,,,,
959,n07831146,carbonara,,,,
960,n07836838,chocolate_sauce,,,,
961,n07860988,dough,,,,
962,n07871810,meat_loaf,,,,
963,n07873807,pizza,Пицца,Романс,https://files.mp3byte.ru/d01/f01/covers/2289.jpg,https://www.youtube.com/watch?v=JVtbmaqiz4A
964,n07875152,potpie,,,,
965,n07880968,burrito,,,,
966,n07892512,red_wine,Элджей & Feduk,Розовое вино,https://i.ytimg.com/vi/S9oXj3a4gZ4/maxresdefault.jpg,https://www.youtube.com/watch?v=wOBnq0Ewz5k
967,n07920052,espresso,BTS,COFFEE,https://i.ytimg.com/vi/GiN5hPrZgw8/hqdefault.jpg,https://www.youtube.com/watch?v=GiN5hPrZgw8
968,n07930864,cup,Игорь Николаев,Выпьем за любовь,https://i.ytimg.com/vi/yXpl989RH3U/hqdefault.jpg,https://www.youtube.com/watch?v=ozYjakb_py4
969,n07932039,eggnog,,,,
970,n09193705,alp,,,,
971,n09229709,bubble,dark cat,BUBBLE TEA,https://i.ytimg.com/vi/7PYe57MwxPI/maxresdefault.jpg,https://www.youtube.com/watch?v=7PYe57MwxPI
972,n09246464,cliff,,,,
973,n09256479,coral_reef,,,,
974,n09288635,geyser,,,,
975,n09332890,lakeside,,,,
976,n09399592,promontory,,,,
977,n09421951,sandbar,,,,
978,n09428293,seashore,The Regrettes ,Seashore,https://avatars.yandex.net/get-music-content/49876/4561360b.a.3892441-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=Iiqf2R462lo
979,n09468604,valley,,,,
980,n09472597,volcano,,,,
981,n09835506,ballplayer,,,,
982,n10148035,groom,,,,
983,n10565667,scuba_diver,,,,
984,n11879895,rapeseed,,,,
985,n11939491,daisy,,,,
986,n12057211,yellow_lady's_slipper,,,,
987,n12144580,corn,Korn,Freak On a Leash,https://img.discogs.com/2rggVCwh8i5sqXgubKsOwqkum_8=/fit-in/600x516/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-419862-1177168102.jpeg.jpg,https://www.youtube.com/watch?v=jRGrNDV2mKc
988,n12267677,acorn,,,,
989,n12620546,hip,,,,
990,n12768682,buckeye,,,,
991,n12985857,coral_fungus,,,,
992,n12998815,agaric,,,,
993,n13037406,gyromitra,,,,
994,n13040303,stinkhorn,,,,
995,n13044778,earthstar,,,,
996,n13052670,hen-of-the-woods,,,,
997,n13054560,bolete,,,,
998,n13133613,ear,,,,
